040010	201	Impressão	379x58mm 4x0 PVC54JX40M	 	240	516,5700	0,80	1	0,53	1,00	2,18	h	1.126,12	4.060	1,33		034	Concluído	003	161	4.500	20/01/2024	20/01/2024	20/01/2024	20/01/2024		0,00
040010	401	Acabamento	Refile	 	246	0,0000	0,00	0	2,31	0,27	1,27	h	0,00	0	2,31		020	Concluído	050	54	6.106	20/01/2024	31/01/2024	31/01/2024	20/01/2024		0,00
040010	402	Acabamento	Formadora	 	249	375,2706	0,00	0	1,70	0,00	0,93	h	349,00	0	1,70		032	Concluído	001	52	4.842	23/01/2024	23/01/2024	23/01/2024	23/01/2024		637,96
040010	403	Acabamento	Picote Longitudinal	 	169	      0,0000	  0,00	  0	          1,00	  0,72	      1,99	h	         0,00	        0	  1,00		040	Concluído	002	195	    5.415	22/01/2024	22/01/2024	22/01/2024	22/01/2024		         0,00
040010	404	Acabamento	Corte	 	250	     37,5303	  0,00	  0	          7,58	  0,57	      7,31	h	       274,35	        0	  7,58		006	Concluído	003	 95	    8.374	23/01/2024	15/02/2024	15/02/2024	24/01/2024		       284,48
040010	405	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      5.536,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040010	406	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040011	201	Impressão	131x158mm 0x0 BOPPMB20AR	 	244	    415,1900	  1,33	  1	          0,07	  0,72	      1,30	h	       539,75	      243	  1,40	0781	040	Concluído	002	 92	      600	24/01/2024	24/01/2024	24/01/2024	24/01/2024		         0,00
040011	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          1,81	  0,00	      0,67	h	         0,00	        0	  1,81		008	Concluído	022	 34	      486	26/01/2024	02/02/2024	02/02/2024	26/01/2024		         0,00
040011	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,10	  0,00	      0,00	h	         0,00	        0	  0,10			Concluído	999	  0	        0						         0,00
040011	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      1.073,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040012	201	Impressão	291x219mm 7x0 PVC50S	 	237	    442,0700	  1,40	  1	          1,55	  2,25	      4,02	h	     1.777,12	    8.760	  2,95		019	Concluído	005	135	   12.020	03/02/2024	05/02/2024	05/02/2024	03/02/2024		         0,00
040012	401	Acabamento	Refile	 	246	      0,0000	  0,00	  0	          3,10	  0,00	      2,71	h	         0,00	        0	  3,10		014	Concluído	001	 87	   10.110	05/02/2024	05/02/2024	05/02/2024	05/02/2024		         0,00
040012	402	Acabamento	Formadora	 	249	    375,2674	  0,00	  0	          1,72	  0,00	      0,97	h	       364,01	        0	  1,72		010	Concluído	001	 54	    9.885	05/02/2024	05/02/2024	05/02/2024	05/02/2024		       645,46
040012	403	Acabamento	Corte	 	250	     37,5298	  0,00	  0	          6,72	  0,00	      6,65	h	       249,57	        0	  6,72		015	Concluído	003	 98	    9.867	05/02/2024	05/02/2024	06/02/2024	06/02/2024		       252,20
040012	404	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	     10.834,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040012	405	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040013	201	Impressão	291x219mm 7x0 PVC50S	 	237	    442,0700	  1,40	  1	          1,55	  0,95	      2,38	h	     1.052,13	    8.760	  2,95		019	Concluído	006	 80	    9.900	03/02/2024	05/02/2024	05/02/2024	03/02/2024		         0,00
040013	401	Acabamento	Refile	 	246	      0,0000	  0,00	  0	          3,10	  0,18	      3,75	h	         0,00	        0	  3,10		014	Concluído	001	120	   15.780	05/02/2024	05/02/2024	05/02/2024	05/02/2024		         0,00
040013	402	Acabamento	Formadora	 	249	    375,2674	  0,00	  0	          1,72	  1,52	      2,31	h	       866,87	        0	  1,72		010	Concluído	012	131	    9.680	05/02/2024	05/02/2024	05/02/2024	05/02/2024		       645,46
040013	403	Acabamento	Corte	 	250	     37,5298	  0,00	  0	          6,72	  0,00	      4,78	h	       179,39	        0	  6,72		015	Concluído	004	 70	    8.328	05/02/2024	06/02/2024	06/02/2024	05/02/2024		       252,20
040013	404	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	     10.834,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040013	405	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040014	201	Impressão	205x77mm 5x0 PVC50S	 	238	    415,1900	  1,30	  1	          0,63	  1,80	      2,75	h	     1.141,77	    2.333	  1,93		040	Concluído	002	138	    2.800	23/01/2024	23/01/2024	23/01/2024	23/01/2024		         0,00
040014	401	Acabamento	Refile	 	246	      0,0000	  0,00	  0	          1,70	  0,00	      0,83	h	         0,00	        0	  1,70		020	Concluído	002	 48	    2.470	24/01/2024	31/01/2024	31/01/2024		01	         0,00
040014	402	Acabamento	Formadora	 	249	    375,2747	  0,00	  0	          0,91	  0,00	      0,22	h	        82,56	        0	  0,91		032	Concluído	026	 24	    2.680	24/01/2024	29/01/2024	29/01/2024	24/01/2024		       341,50
040014	403	Acabamento	Revisora Sleeve	 	247	      0,0000	  0,00	  0	          1,64	  0,12	      0,47	h	         0,00	        0	  1,64		033	Concluído	019	 27	    2.436	25/01/2024	04/02/2024	04/02/2024	25/01/2024		         0,00
040014	404	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      3.643,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040014	405	Acabamento	Entrega FOB	 	053	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040015	201	Impressão	87x70mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          1,72	  1,38	      6,33	h	     2.798,30	    7.300	  3,65	0734	040	Concluído	001	172	    9.455	19/01/2024	19/01/2024	19/01/2024	19/01/2024		         0,00
040015	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          6,72	  0,00	      4,98	h	         0,00	        0	  6,72		007	Concluído	001	 73	    7.787	19/01/2024	19/01/2024	19/01/2024	20/01/2024		         0,00
040015	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,80	  0,00	      0,00	h	         0,00	        0	  0,80			Concluído	999	  0	        0						         0,00
040015	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      9.375,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040015	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040016	201	Impressão	87x70mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          1,72	  1,09	      3,80	h	     1.679,87	    7.300	  3,65	0734	040	Concluído	001	103	    8.235	30/01/2024	31/01/2024	31/01/2024	31/01/2024		         0,00
040016	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          6,72	  0,00	      2,38	h	         0,00	        0	  6,72		008	Concluído	007	 35	    8.276	02/02/2024	03/02/2024	03/02/2024	02/02/2024		         0,00
040016	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,80	  0,00	      0,00	h	         0,00	        0	  0,80			Concluído	999	  0	        0						         0,00
040016	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      9.375,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040016	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040017	201	Impressão	87x70mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          1,72	  0,12	      3,04	h	     1.343,89	    7.300	  3,65	0734	040	Concluído	002	 82	    8.430	31/01/2024	31/01/2024	31/01/2024	31/01/2024		         0,00
040017	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          6,72	  0,00	      3,61	h	         0,00	        0	  6,72		008	Concluído	017	 53	    8.331	02/02/2024	09/02/2024	10/02/2024	02/02/2024		         0,00
040017	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,80	  0,00	      0,00	h	         0,00	        0	  0,80			Concluído	999	  0	        0						         0,00
040017	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      9.375,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040017	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040018	201	Impressão	87x70mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          2,57	  1,89	      7,79	h	     3.443,73	   10.950	  4,50	0734	040	Concluído	001	172	   12.470	19/01/2024	22/01/2024	22/01/2024	22/01/2024		         0,00
040018	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          9,18	  0,00	      7,45	h	         0,00	        0	  9,18		008	Concluído	001	 80	   12.533	22/01/2024	22/01/2024	22/01/2024	22/01/2024		         0,00
040018	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          1,10	  0,00	      0,00	h	         0,00	        0	  1,10			Concluído	999	  0	        0						         0,00
040018	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	     13.448,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040018	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040018	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040019	201	Impressão	87x70mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          1,72	  1,90	      3,18	h	     1.405,78	    7.300	  3,65	0734	040	Concluído	001	173	    8.660	01/02/2024	01/02/2024	01/02/2024	01/02/2024		         0,00
040019	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          6,72	  0,00	      4,33	h	         0,00	        0	  6,72		008	Concluído	001	 63	    8.726	02/02/2024	02/02/2024	02/02/2024	02/02/2024		         0,00
040019	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,80	  0,00	      0,00	h	         0,00	        0	  0,80			Concluído	999	  0	        0						         0,00
040019	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      9.375,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040019	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040020	201	Impressão	87x70mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          1,72	  1,30	      4,45	h	     1.967,21	    7.300	  3,65	0734	040	Concluído	002	121	    8.220	19/02/2024	19/02/2024	20/02/2024	19/02/2024		         0,00
040020	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          6,72	  0,00	      3,08	h	         0,00	        0	  6,72		008	Concluído	004	 45	    8.208	19/02/2024	20/02/2024	20/02/2024	20/02/2024		         0,00
040020	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,80	  0,00	      0,00	h	         0,00	        0	  0,80			Concluído	999	  0	        0						         0,00
040020	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      9.375,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040020	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040021	201	Impressão	127x109mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          1,33	  2,17	      4,32	h	     1.909,74	    5.717	  3,26	0758	019	Concluído	001	130	    6.520	19/02/2024	19/02/2024	19/02/2024	19/02/2024		         0,00
040021	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          5,63	  0,00	      0,22	h	         0,00	        0	  5,63		008	Concluído	003	  2	    6.415	19/02/2024	20/02/2024	20/02/2024	19/02/2024		         0,00
040021	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,90	  0,00	      0,00	h	         0,00	        0	  0,90			Concluído	999	  0	        0						         0,00
040021	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      7.593,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040021	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040022	201	Impressão	97x79mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          0,93	  1,60	      2,93	h	     1.295,27	    4.060	  2,86	0615	019	Concluído	001	101	    4.610	05/03/2024	05/03/2024	05/03/2024	05/03/2024		         0,00
040022	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          4,50	  0,00	      1,83	h	         0,00	        0	  4,50		008	Concluído	002	 40	    4.556	05/03/2024	06/03/2024	06/03/2024	05/03/2024		         0,00
040022	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,50	  0,00	      0,00	h	         0,00	        0	  0,50			Concluído	999	  0	        0						         0,00
040022	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      5.696,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040022	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040023	201	Impressão	97x79mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          0,93	  1,27	      2,40	h	     1.060,97	    4.060	  2,86	0615	019	Concluído	001	 83	    4.620	22/02/2024	22/02/2024	22/02/2024	22/02/2024		         0,00
040023	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          4,50	  0,00	      1,67	h	         0,00	        0	  4,50		008	Concluído	001	 36	    4.713	29/02/2024	29/02/2024	29/02/2024	29/02/2024		         0,00
040023	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,50	  0,00	      0,00	h	         0,00	        0	  0,50			Concluído	999	  0	        0						         0,00
040023	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      5.696,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040023	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040024	201	Impressão	97x79mm 7x0 BOPPBBA20AR	 	236	    442,0700	  1,93	  1	          0,93	  1,18	      2,81	h	     1.242,22	    4.060	  2,86	0615	019	Concluído	001	 98	    5.120	19/02/2024	19/02/2024	19/02/2024	19/02/2024		         0,00
040024	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          4,50	  0,00	      3,32	h	         0,00	        0	  4,50		007	Concluído	001	 73	    5.062	19/02/2024	19/02/2024	19/02/2024	19/02/2024		         0,00
040024	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,50	  0,00	      0,00	h	         0,00	        0	  0,50			Concluído	999	  0	        0						         0,00
040024	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      5.696,00	  0,00	      0,00	h	         0,00	        0	999,00			 	999	  0	        0						         0,00
040024	404	Acabamento	Entrega CIF	 	052	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			 	999	  0	        0						         0,00
040025	201	Impressão	350x317mm 7x0 PVC50S	 	240	    516,5700	  1,40	  1	         12,35	  0,78	     15,54	h	     8.027,50	   95.400	 13,75		034	Concluído	001	112	   89.095	22/01/2024	23/01/2024	23/01/2024	23/01/2024		         0,00
040025	401	Acabamento	Refile	 	246	      0,0000	  0,00	  0	         17,31	  0,00	     16,35	h	         0,00	        0	 17,31		014	Concluído	001	 94	   90.064	22/01/2024	23/01/2024	23/01/2024	23/01/2024		         0,00
040025	402	Acabamento	Formadora	 	249	    375,2698	  0,00	  0	         10,97	  0,37	      7,70	h	     2.889,58	        0	 10,97		010	Concluído	001	 69	   87.037	22/01/2024	23/01/2024	23/01/2024	23/01/2024		     4.116,71
040025	403	Acabamento	Furo	 	032	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040025	404	Acabamento	Revisora Sleeve	 	247	      0,0000	  0,00	  0	         32,07	  0,00	     19,00	h	         0,00	        0	 32,07		033	Concluído	001	 59	   90.240	23/01/2024	24/01/2024	25/01/2024	25/01/2024		         0,00
040025	405	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	    104.550,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040025	406	Acabamento	Entrega FOB	 	053	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
040026	201	Impressão	50x30mm 4x0 BOPPBFCB20FA	 	244	    415,1900	  1,33	  1	          0,62	  1,45	      3,18	h	     1.320,30	    1.728	  1,95	0766	040	Concluído	001	162	    2.257	24/01/2024	24/01/2024	24/01/2024	24/01/2024		         0,00
040026	401	Acabamento	Revisora Adesivo	 	248	      0,0000	  0,00	  0	          2,96	  0,20	      1,83	h	         0,00	        0	  2,96		008	Concluído	001	 61	    2.641	29/01/2024	29/01/2024	29/01/2024	29/01/2024		         0,00
040026	402	Acabamento	Caixa Adesivo	 	026	      0,0000	  0,00	  0	          0,10	  0,00	      0,00	h	         0,00	        0	  0,10			Concluído	999	  0	        0						         0,00
040026	403	Acabamento	Metragem Linear	 	056	      0,0000	  0,00	  0	      3.034,00	  0,00	      0,00	h	         0,00	        0	999,00			Concluído	999	  0	        0						         0,00
040026	404	Acabamento	Entrega FOB	 	053	      0,0000	  0,00	  0	          1,00	  0,00	      0,00	h	         0,00	        0	  1,00			Concluído	999	  0	        0						         0,00
